name,value,lineIndex,clusterIndex
fractalDimension,1.260461408295091,,
linesInImage,454,,
clustersInImage,85,,
linesInCluster,2,,0
linesInCluster,3,,1
linesInCluster,8,,2
linesInCluster,1,,3
linesInCluster,2,,4
linesInCluster,4,,5
linesInCluster,11,,6
linesInCluster,2,,7
linesInCluster,2,,8
linesInCluster,3,,9
linesInCluster,11,,10
linesInCluster,6,,11
linesInCluster,6,,12
linesInCluster,5,,13
linesInCluster,1,,14
linesInCluster,1,,15
linesInCluster,15,,16
linesInCluster,8,,17
linesInCluster,4,,18
linesInCluster,4,,19
linesInCluster,2,,20
linesInCluster,5,,21
linesInCluster,1,,22
linesInCluster,25,,23
linesInCluster,1,,24
linesInCluster,3,,25
linesInCluster,2,,26
linesInCluster,1,,27
linesInCluster,10,,28
linesInCluster,5,,29
linesInCluster,1,,30
linesInCluster,1,,31
linesInCluster,5,,32
linesInCluster,2,,33
linesInCluster,3,,34
linesInCluster,1,,35
linesInCluster,4,,36
linesInCluster,4,,37
linesInCluster,3,,38
linesInCluster,10,,39
linesInCluster,1,,40
linesInCluster,7,,41
linesInCluster,4,,42
linesInCluster,3,,43
linesInCluster,2,,44
linesInCluster,1,,45
linesInCluster,6,,46
linesInCluster,1,,47
linesInCluster,5,,48
linesInCluster,1,,49
linesInCluster,2,,50
linesInCluster,3,,51
linesInCluster,2,,52
linesInCluster,9,,53
linesInCluster,13,,54
linesInCluster,3,,55
linesInCluster,2,,56
linesInCluster,2,,57
linesInCluster,38,,58
linesInCluster,1,,59
linesInCluster,1,,60
linesInCluster,2,,61
linesInCluster,5,,62
linesInCluster,3,,63
linesInCluster,4,,64
linesInCluster,1,,65
linesInCluster,1,,66
linesInCluster,1,,67
linesInCluster,1,,68
linesInCluster,22,,69
linesInCluster,2,,70
linesInCluster,7,,71
linesInCluster,65,,72
linesInCluster,1,,73
linesInCluster,5,,74
linesInCluster,2,,75
linesInCluster,1,,76
linesInCluster,11,,77
linesInCluster,3,,78
linesInCluster,3,,79
linesInCluster,3,,80
linesInCluster,7,,81
linesInCluster,5,,82
linesInCluster,2,,83
linesInCluster,2,,84
averageLineLength,0.03558235387218303,,0
averageLineLength,0.013783480519612465,,1
averageLineLength,0.024634960631061333,,2
averageLineLength,0.0131488786530508,,3
averageLineLength,0.028974130465669993,,4
averageLineLength,0.014221825569387026,,5
averageLineLength,0.01506761206086702,,6
averageLineLength,0.01539702645549007,,7
averageLineLength,0.02337247766776536,,8
averageLineLength,0.014597852685782649,,9
averageLineLength,0.022599568393559817,,10
averageLineLength,0.01978483779604203,,11
averageLineLength,0.01924224266868941,,12
averageLineLength,0.031695792514373926,,13
averageLineLength,0.010937015031338456,,14
averageLineLength,0.017485154841670635,,15
averageLineLength,0.020123430021869688,,16
averageLineLength,0.012744642620791885,,17
averageLineLength,0.014095096422512448,,18
averageLineLength,0.013413338076368866,,19
averageLineLength,0.03158314116268722,,20
averageLineLength,0.014691764089354548,,21
averageLineLength,0.03024482564530998,,22
averageLineLength,0.020911192879871084,,23
averageLineLength,0.029292006013582526,,24
averageLineLength,0.026239927197366744,,25
averageLineLength,0.014560556491043972,,26
averageLineLength,0.01607422952412993,,27
averageLineLength,0.036436732595948,,28
averageLineLength,0.04754991505597704,,29
averageLineLength,0.015737871741948357,,30
averageLineLength,0.06565791334060049,,31
averageLineLength,0.02859070738543524,,32
averageLineLength,0.021216037716613907,,33
averageLineLength,0.0619119214050897,,34
averageLineLength,0.05012047826537751,,35
averageLineLength,0.020007591293690313,,36
averageLineLength,0.020306133702509527,,37
averageLineLength,0.036525376367341315,,38
averageLineLength,0.020927384170211706,,39
averageLineLength,0.011445641782200533,,40
averageLineLength,0.01473231240060406,,41
averageLineLength,0.018215400067364038,,42
averageLineLength,0.02646954791416969,,43
averageLineLength,0.014834877402374751,,44
averageLineLength,0.014821324919349416,,45
averageLineLength,0.01606819036611924,,46
averageLineLength,0.025018798827558787,,47
averageLineLength,0.01714799277252685,,48
averageLineLength,0.02339648058703242,,49
averageLineLength,0.01285078544973028,,50
averageLineLength,0.01889995945189009,,51
averageLineLength,0.012616387539102405,,52
averageLineLength,0.020195219109777132,,53
averageLineLength,0.021880463755275505,,54
averageLineLength,0.02703385218564866,,55
averageLineLength,0.01264627620222927,,56
averageLineLength,0.014289483750270053,,57
averageLineLength,0.013994561853187303,,58
averageLineLength,0.011234007147319376,,59
averageLineLength,0.015754083461739954,,60
averageLineLength,0.01607252660396829,,61
averageLineLength,0.01690559506777501,,62
averageLineLength,0.026921501445373457,,63
averageLineLength,0.0193360854694874,,64
averageLineLength,0.025040228518265952,,65
averageLineLength,0.019120949621157384,,66
averageLineLength,0.021179334092374755,,67
averageLineLength,0.01842406713977342,,68
averageLineLength,0.013359688390454727,,69
averageLineLength,0.029373435492008448,,70
averageLineLength,0.02849934447388173,,71
averageLineLength,0.01819064376740814,,72
averageLineLength,0.05466093979015625,,73
averageLineLength,0.02844940880979499,,74
averageLineLength,0.028613395643459945,,75
averageLineLength,0.032496501137773276,,76
averageLineLength,0.019441230120587873,,77
averageLineLength,0.02262179705953053,,78
averageLineLength,0.019340884489971424,,79
averageLineLength,0.03691991532221709,,80
averageLineLength,0.016213021191915235,,81
averageLineLength,0.030126548868098624,,82
averageLineLength,0.0127857808743559,,83
averageLineLength,0.017626554885476625,,84
sinuosity,1.041385297802925,0,
sinuosity,1.0318325668380355,1,
sinuosity,1.0,2,
sinuosity,1.0211799319769344,3,
sinuosity,1.2641899783014836,4,
sinuosity,1.0,5,
sinuosity,1.0102122861186509,6,
