name,value,lineIndex,clusterIndex
fractalDimension,1.5010125926640923,,
linesInImage,2113,,
clustersInImage,252,,
linesInCluster,60,,0
linesInCluster,1,,1
linesInCluster,2,,2
linesInCluster,11,,3
linesInCluster,3,,4
linesInCluster,2,,5
linesInCluster,4,,6
linesInCluster,33,,7
linesInCluster,1,,8
linesInCluster,2,,9
linesInCluster,8,,10
linesInCluster,2,,11
linesInCluster,1,,12
linesInCluster,3,,13
linesInCluster,70,,14
linesInCluster,5,,15
linesInCluster,11,,16
linesInCluster,8,,17
linesInCluster,1,,18
linesInCluster,13,,19
linesInCluster,3,,20
linesInCluster,1,,21
linesInCluster,4,,22
linesInCluster,2,,23
linesInCluster,68,,24
linesInCluster,9,,25
linesInCluster,8,,26
linesInCluster,1,,27
linesInCluster,1,,28
linesInCluster,1,,29
linesInCluster,3,,30
linesInCluster,4,,31
linesInCluster,1,,32
linesInCluster,1,,33
linesInCluster,6,,34
linesInCluster,1,,35
linesInCluster,7,,36
linesInCluster,3,,37
linesInCluster,6,,38
linesInCluster,2,,39
linesInCluster,2,,40
linesInCluster,3,,41
linesInCluster,6,,42
linesInCluster,18,,43
linesInCluster,1,,44
linesInCluster,11,,45
linesInCluster,3,,46
linesInCluster,17,,47
linesInCluster,1,,48
linesInCluster,8,,49
linesInCluster,6,,50
linesInCluster,1,,51
linesInCluster,3,,52
linesInCluster,1,,53
linesInCluster,1,,54
linesInCluster,2,,55
linesInCluster,1,,56
linesInCluster,1,,57
linesInCluster,2,,58
linesInCluster,4,,59
linesInCluster,6,,60
linesInCluster,2,,61
linesInCluster,34,,62
linesInCluster,1,,63
linesInCluster,10,,64
linesInCluster,12,,65
linesInCluster,355,,66
linesInCluster,2,,67
linesInCluster,5,,68
linesInCluster,8,,69
linesInCluster,1,,70
linesInCluster,1,,71
linesInCluster,2,,72
linesInCluster,1,,73
linesInCluster,43,,74
linesInCluster,12,,75
linesInCluster,1,,76
linesInCluster,33,,77
linesInCluster,1,,78
linesInCluster,13,,79
linesInCluster,1,,80
linesInCluster,15,,81
linesInCluster,7,,82
linesInCluster,5,,83
linesInCluster,4,,84
linesInCluster,1,,85
