name,value,lineIndex,clusterIndex
fractalDimension,1.3652301565481202,,
linesInImage,1061,,
clustersInImage,117,,
linesInCluster,586,,0
linesInCluster,2,,1
linesInCluster,1,,2
linesInCluster,5,,3
linesInCluster,1,,4
linesInCluster,1,,5
linesInCluster,1,,6
linesInCluster,3,,7
linesInCluster,1,,8
linesInCluster,1,,9
linesInCluster,3,,10
linesInCluster,16,,11
linesInCluster,1,,12
linesInCluster,1,,13
linesInCluster,1,,14
linesInCluster,1,,15
linesInCluster,6,,16
linesInCluster,5,,17
linesInCluster,7,,18
linesInCluster,5,,19
linesInCluster,2,,20
linesInCluster,16,,21
linesInCluster,3,,22
linesInCluster,1,,23
linesInCluster,3,,24
linesInCluster,24,,25
linesInCluster,6,,26
linesInCluster,3,,27
linesInCluster,9,,28
linesInCluster,3,,29
linesInCluster,1,,30
linesInCluster,2,,31
linesInCluster,2,,32
linesInCluster,1,,33
linesInCluster,1,,34
linesInCluster,1,,35
linesInCluster,1,,36
linesInCluster,6,,37
linesInCluster,2,,38
linesInCluster,5,,39
linesInCluster,2,,40
linesInCluster,6,,41
linesInCluster,13,,42
linesInCluster,7,,43
linesInCluster,1,,44
linesInCluster,4,,45
linesInCluster,1,,46
linesInCluster,1,,47
linesInCluster,1,,48
linesInCluster,6,,49
linesInCluster,2,,50
linesInCluster,1,,51
linesInCluster,33,,52
linesInCluster,14,,53
linesInCluster,5,,54
linesInCluster,1,,55
linesInCluster,2,,56
linesInCluster,3,,57
linesInCluster,3,,58
linesInCluster,2,,59
linesInCluster,4,,60
linesInCluster,1,,61
linesInCluster,1,,62
linesInCluster,7,,63
linesInCluster,3,,64
linesInCluster,1,,65
linesInCluster,52,,66
linesInCluster,1,,67
linesInCluster,1,,68
linesInCluster,23,,69
linesInCluster,1,,70
linesInCluster,4,,71
linesInCluster,3,,72
linesInCluster,1,,73
linesInCluster,1,,74
linesInCluster,1,,75
linesInCluster,3,,76
linesInCluster,7,,77
linesInCluster,2,,78
linesInCluster,2,,79
linesInCluster,1,,80
linesInCluster,1,,81
linesInCluster,1,,82
linesInCluster,12,,83
linesInCluster,4,,84
linesInCluster,3,,85
linesInCluster,15,,86
linesInCluster,1,,87
linesInCluster,1,,88
linesInCluster,1,,89
linesInCluster,6,,90
linesInCluster,3,,91
linesInCluster,2,,92
linesInCluster,1,,93
linesInCluster,1,,94
linesInCluster,3,,95
linesInCluster,1,,96
linesInCluster,1,,97
linesInCluster,1,,98
linesInCluster,1,,99
linesInCluster,1,,100
linesInCluster,1,,101
linesInCluster,2,,102
linesInCluster,2,,103
linesInCluster,1,,104
linesInCluster,1,,105
linesInCluster,1,,106
linesInCluster,4,,107
linesInCluster,2,,108
linesInCluster,2,,109
linesInCluster,3,,110
linesInCluster,1,,111
linesInCluster,3,,112
linesInCluster,2,,113
linesInCluster,4,,114
linesInCluster,2,,115
linesInCluster,2,,116
averageLineLength,0.017070704952349147,,0
averageLineLength,0.01915516203134509,,1
averageLineLength,0.018068837657592852,,2
averageLineLength,0.013397628811557285,,3
averageLineLength,0.01650721189503756,,4
averageLineLength,0.013333698325810675,,5
averageLineLength,0.012282537278774423,,6
averageLineLength,0.01284445307807894,,7
averageLineLength,0.013053632587965311,,8
averageLineLength,0.027185058466823755,,9
averageLineLength,0.016445049707636657,,10
averageLineLength,0.017575031408470287,,11
averageLineLength,0.013743774634680822,,12
averageLineLength,0.013223780522175599,,13
averageLineLength,0.011786502893447673,,14
averageLineLength,0.01670829682628842,,15
averageLineLength,0.013002518862847893,,16
averageLineLength,0.013865154447429449,,17
averageLineLength,0.01257290833044685,,18
averageLineLength,0.0151089611368929,,19
averageLineLength,0.01993682434759571,,20
averageLineLength,0.013443057729692695,,21
averageLineLength,0.015926583007401615,,22
averageLineLength,0.0466922898924199,,23
averageLineLength,0.016664457353195505,,24
averageLineLength,0.014390787220151616,,25
averageLineLength,0.014088160713357563,,26
averageLineLength,0.01593864253708167,,27
averageLineLength,0.013895550741732654,,28
averageLineLength,0.012041405353235493,,29
averageLineLength,0.022551972361469177,,30
averageLineLength,0.013088573444643942,,31
averageLineLength,0.014059497583307733,,32
averageLineLength,0.011302305750179566,,33
averageLineLength,0.010777270540899999,,34
averageLineLength,0.018246705543826073,,35
averageLineLength,0.011212761424197453,,36
averageLineLength,0.013471584807396979,,37
averageLineLength,0.012030923879091557,,38
averageLineLength,0.014247058258760723,,39
averageLineLength,0.017865298309904767,,40
averageLineLength,0.012322627448808599,,41
averageLineLength,0.0139545612671683,,42
averageLineLength,0.012282474343838928,,43
averageLineLength,0.010896292204391684,,44
averageLineLength,0.012009657816526041,,45
averageLineLength,0.016509937738553762,,46
averageLineLength,0.01365811398422036,,47
averageLineLength,0.012651982927201653,,48
averageLineLength,0.014435612017480422,,49
averageLineLength,0.017954664710481467,,50
averageLineLength,0.01002471201030237,,51
averageLineLength,0.01581928952671394,,52
averageLineLength,0.015218149053213021,,53
averageLineLength,0.013665299488313165,,54
averageLineLength,0.01376838823940853,,55
averageLineLength,0.019028849546903898,,56
averageLineLength,0.011983688210979405,,57
averageLineLength,0.021146884483371223,,58
averageLineLength,0.012581500185856406,,59
averageLineLength,0.01334050687910975,,60
averageLineLength,0.011708093024359737,,61
averageLineLength,0.018365410806467006,,62
averageLineLength,0.013197400271766274,,63
averageLineLength,0.013039600606428009,,64
averageLineLength,0.01674118633423323,,65
averageLineLength,0.019373991151876706,,66
averageLineLength,0.010318677103963057,,67
averageLineLength,0.013829850940903034,,68
averageLineLength,0.016312835283883224,,69
averageLineLength,0.01138007907357385,,70
averageLineLength,0.018049598541425196,,71
averageLineLength,0.013307427551941017,,72
averageLineLength,0.0357186404939613,,73
averageLineLength,0.02214216499051807,,74
averageLineLength,0.011995413739920675,,75
averageLineLength,0.015313657729886304,,76
averageLineLength,0.017507807643664018,,77
averageLineLength,0.012460001329576283,,78
averageLineLength,0.015367448523075302,,79
averageLineLength,0.027156110797902474,,80
averageLineLength,0.014748076166373386,,81
averageLineLength,0.017486175687100345,,82
averageLineLength,0.014195364575610075,,83
averageLineLength,0.01440090272241962,,84
averageLineLength,0.015603322574812457,,85
averageLineLength,0.015568922016099412,,86
averageLineLength,0.010300343638897166,,87
averageLineLength,0.013608738173533964,,88
averageLineLength,0.010310888552853012,,89
averageLineLength,0.013805525910575468,,90
averageLineLength,0.013216456177564154,,91
averageLineLength,0.01620569549255874,,92
averageLineLength,0.014076380414467819,,93
averageLineLength,0.011525019669859665,,94
averageLineLength,0.015030200715760637,,95
averageLineLength,0.01376457285465875,,96
averageLineLength,0.019822707319530702,,97
averageLineLength,0.01431590333918166,,98
averageLineLength,0.018590104190621737,,99
averageLineLength,0.02114289833122128,,100
averageLineLength,0.02377273142009295,,101
averageLineLength,0.01390764713702693,,102
averageLineLength,0.011110824036688699,,103
averageLineLength,0.018780156873813313,,104
averageLineLength,0.02499005728649791,,105
averageLineLength,0.011271294591063546,,106
averageLineLength,0.012288190384352065,,107
averageLineLength,0.020483850255106566,,108
averageLineLength,0.01448692263253341,,109
averageLineLength,0.017856714093686808,,110
averageLineLength,0.011426121388677695,,111
averageLineLength,0.01622942715744011,,112
averageLineLength,0.011813854685366559,,113
averageLineLength,0.019654739657809915,,114
averageLineLength,0.017435331056806943,,115
averageLineLength,0.01720922338690748,,116
sinuosity,1.0,0,
sinuosity,1.212544800908291,1,
sinuosity,1.2044203055363714,2,
sinuosity,1.1562717749369569,3,
sinuosity,1.0,4,
sinuosity,1.0,5,
sinuosity,1.0,6,
sinuosity,1.0,7,
sinuosity,1.0,8,
sinuosity,1.0,9,
sinuosity,1.0,10,
sinuosity,1.0,11,
sinuosity,1.0,12,
sinuosity,1.0,13,
sinuosity,1.1145731357525537,14,
sinuosity,1.0,15,
